family,subfamily,tribe,tips,broad_sociality,fine_sociality,ASR_sociality,sociality_ref
Andrenidae,,Andreninini,Andrena_sericata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_fragilis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_integra,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_persimulata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_platyparia,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_bradleyi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_longifovea,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_plumiscopa,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_nubica,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_brevipalpis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_arabis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_scurra,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_sladeni,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_walleyi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_bisalicis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_lauta,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_w-scripta,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_candida,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_cristata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_knuthiana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_medionitens,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_chapmanae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_asteris,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_placata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_gardineri,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_rudbeckiae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_helianthi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_toluca,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_camellia,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_hunanensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_striata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_trevoris,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_mackieae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_atypica,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_bairacumensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_ispida,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_longiceps,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_limbata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_aruana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_corax,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_guttata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_agilissima,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_argemonis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_crataegi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_prunorum,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_tibialis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_bimaculata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_pilipes,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_suerinensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_hispania,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_aegypticola,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_fuscosa,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_scita,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_albifacies,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_caliginosa,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_omogensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_saettana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_troodica,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_caroli,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_wolfi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_alleghaniensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_prima,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_anograe,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_oenotherae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_vanduzeei,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_linsleyi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_fenningeri,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_imitatrix,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_mendica,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_kalmiae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_ilicis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_cuneilabris,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_olivacea,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_puthua,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_linsleyana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_forbesii,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_hippotes,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_striatifrons,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_nuda,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_ceanothi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_miranda,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_salicifloris,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_sigmundi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_rugosa,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_cupreotincta,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_cleodora,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_cyanophila,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_spiraeana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_foveopunctata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_haemorrhoa,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_lagopus,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_cerasifolii,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_arsinoe,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_angustella,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_banksi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_dimorpha,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_erythronii,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_mandibularis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_thaspii,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_prolixa,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_macoupinensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_topazana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_praecox,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_frigida,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_perarmata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_milwaukeensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_rufosignata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_carolina,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_schuhi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_hemileuca,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_benefica,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_fulva,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_synadelpha,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_helvola,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_clarkella,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_rogenhoferi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_lapponica,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_fucata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_nycthemera,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_apicata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_mitis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_fuscipes,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_nigriceps,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_hirticincta,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_colletina,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_peckhami,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_columbiana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_surda,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_nubecula,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_canadensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_costillensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_denticulata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_cercocarpi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_vandykei,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_palpalis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_principalis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_hastulata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_sphaeralceae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_coitana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_tarsata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_tsukubana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_palaestina,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_pela,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_aegyptiaca,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_alluaudi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_leucura,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_relata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_bassana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_accepta,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_brooksi,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_porterae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_manifesta,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_chekiangensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_bytinskii,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_curiosa,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_ramlehiana,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_lonicerae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Andrena_cubiceps,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Ancylandrena_atoposoma,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Ancylandrena_timberlakei,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Ancylandrena_koebelei,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Ancylandrena_larreae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Megandrena_enceliae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Megandrena_mentzeliae,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Andreninini,Alocandrena_porteri,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Euherbistiini,Euherbstia_excellens,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Euherbistiini,Orphana_wagenknechti,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Melitturgini,Camptopoeum_frontale,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Melitturgini,Camptopoeum_negevense,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Melitturgini,Melitturga_albescens,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Melitturgini,Melitturga_clavicornis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Melitturgini,Melitturga_pictipes,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Melitturgini,Melitturga_caudata,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Melitturgini,Melitturga_oraniensis,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_dentipes,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_avarus,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_niloticus,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_dentatus,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_pici,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_siculus,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_banksianus,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_pyropygus,solitary,some communal,non-eusocial,Michener 1969
Andrenidae,,Panurgini,Panurgus_maroccanus,solitary,some communal,non-eusocial,Michener 1969
